epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc
0,0.027,0.6123749911785126,0.6319444444444444,0.6104108309990662,0.6026845905515883,0.8333333333333334,0.7854545454545455
1,0.027,0.5508411915765868,0.7291666666666666,0.7532679738562092,1.8440579838222928,0.3055555555555556,0.6872727272727273
2,0.027,0.5351060529549917,0.75,0.734593837535014,0.7135712703069051,0.6388888888888888,0.7563636363636363
3,0.027,0.41544390966494876,0.8055555555555556,0.8548425290078143,0.5004544821050432,0.7777777777777778,0.7781818181818182
4,0.027,0.493562257124318,0.8055555555555556,0.8086668245323231,0.7458550333976746,0.6944444444444444,0.8290909090909091
5,0.027,0.4516214430332184,0.7916666666666666,0.8204948646125116,0.5340986119376289,0.75,0.8218181818181818
6,0.027,0.38095032340950435,0.8333333333333334,0.8835200746965453,0.5636800366143385,0.7777777777777778,0.7854545454545454
7,0.027,0.38698752058876884,0.8055555555555556,0.8877575183518824,0.6532720782690578,0.75,0.8472727272727273
8,0.027,0.4042455015910996,0.8402777777777778,0.8746498599439776,0.4859866234991286,0.7777777777777778,0.8145454545454545
9,0.027,0.36329003589020836,0.8611111111111112,0.8891783092588208,0.4530458301305771,0.75,0.8327272727272728
10,0.027,0.37093249956766766,0.8125,0.8965919701213819,0.48950708243581986,0.7777777777777778,0.8400000000000001
11,0.027,0.3736123653749625,0.8333333333333334,0.8893557422969187,0.49030105272928876,0.7777777777777778,0.8181818181818182
12,0.027,0.3557741248773204,0.8125,0.9031279178338002,0.493653847111596,0.7777777777777778,0.8109090909090909
13,0.027,0.38570046631826294,0.8402777777777778,0.8723155929038282,0.5157884524928199,0.75,0.7672727272727272
14,0.027,0.3812999948859215,0.8333333333333334,0.8726024153445419,0.5504158569706811,0.8055555555555556,0.8472727272727273
15,0.027,0.4225100667940246,0.7986111111111112,0.8480392156862745,0.4457680847909715,0.7777777777777778,0.8363636363636363
16,0.027,0.43068860719601315,0.7847222222222222,0.8534080298786182,0.5060961412058936,0.8055555555555556,0.8363636363636364
17,0.027,0.370440805123912,0.8402777777777778,0.9021942110177404,0.5048882845375273,0.8055555555555556,0.8145454545454547
18,0.027,0.3389039408001635,0.8541666666666666,0.9171335200746965,0.5117843714025285,0.8055555555555556,0.8109090909090909
19,0.027,0.35967018372482723,0.8055555555555556,0.8975256769374416,0.4723916252454122,0.75,0.8254545454545454
20,0.027,0.3699433993962076,0.8333333333333334,0.8879551820728291,0.5528079469998678,0.75,0.76
21,0.0027,0.3416994462410609,0.8541666666666666,0.9122315592903827,0.504559212260776,0.75,0.8036363636363637
22,0.0027,0.3184596200784047,0.875,0.9257703081232493,0.47044531835450065,0.8055555555555556,0.8218181818181818
23,0.0027,0.31338757317927146,0.8611111111111112,0.9306722689075629,0.47712358832359314,0.8055555555555556,0.8218181818181818
24,0.0027,0.3074719351198938,0.8888888888888888,0.9353408029878618,0.4735271665785048,0.8055555555555556,0.8218181818181818
25,0.0027,0.31146151448289555,0.8680555555555556,0.9311391223155929,0.48970962233013576,0.8055555555555556,0.8181818181818182
26,0.0027,0.30685728540023166,0.8819444444444444,0.9339402427637722,0.4763057298130459,0.8055555555555556,0.8218181818181818
27,0.0027,0.3038569779859649,0.875,0.9351172152498224,0.4830780691570706,0.8055555555555556,0.8181818181818182
28,0.0027,0.30763476259178585,0.8888888888888888,0.9284868576841108,0.4867889533440272,0.8055555555555556,0.8218181818181818
29,0.0027,0.3092367456605037,0.875,0.9311391223155929,0.4691762692398495,0.7777777777777778,0.8327272727272728
30,0.0027,0.30933553477128345,0.8819444444444444,0.9339402427637722,0.4907327625486586,0.8055555555555556,0.8181818181818182
31,0.0027,0.3016931141416232,0.875,0.9376750700280112,0.48555969529681736,0.8055555555555556,0.8181818181818182
32,0.00027,0.2922988442911042,0.8958333333333334,0.938375350140056,0.48552324374516803,0.8055555555555556,0.8181818181818182
33,0.00027,0.2964830423394839,0.8680555555555556,0.9379587970636988,0.48731882870197296,0.8055555555555556,0.8181818181818182
34,0.00027,0.29717541734377545,0.8888888888888888,0.938141923436041,0.48382389545440674,0.8055555555555556,0.8181818181818182
35,0.00027,0.29037438498602974,0.8888888888888888,0.9404761904761905,0.4857780767811669,0.8055555555555556,0.8181818181818182
36,0.00027,0.292493580116166,0.8819444444444444,0.9400899834241061,0.4844900336530473,0.8055555555555556,0.8181818181818182
37,0.00027,0.2948993585175938,0.8819444444444444,0.9409430438842203,0.4843200710084703,0.8055555555555556,0.8181818181818182
